TimeOpen,Open,High,Low,Close,H2,HLC3,OHLC4,DateTime
1526342400000,8663.37,8859.99,8401.3,8462.0,8630.645,8574.43,8596.665,2018-05-15
1526428800000,8462.0,8488.0,8083.01,8330.0,8285.505000000001,8300.336666666668,8340.7525,2018-05-16
1526515200000,8330.0,8464.0,7979.0,8041.46,8221.5,8161.486666666667,8203.615,2018-05-17
1526601600000,8038.82,8273.21,7911.9,8239.81,8092.554999999999,8141.639999999999,8115.934999999999,2018-05-18
1526688000000,8238.01,8390.8,8095.73,8233.49,8243.265,8240.006666666666,8239.5075,2018-05-19
1526774400000,8233.49,8609.0,8163.9,8526.98,8386.45,8433.293333333333,8383.342499999999,2018-05-20
1526860800000,8526.97,8595.31,8305.0,8381.24,8450.154999999999,8427.183333333332,8452.13,2018-05-21
1526947200000,8386.89,8400.18,7935.11,7977.11,8167.645,8104.133333333334,8174.8225,2018-05-22
1527033600000,7977.12,8031.9,7425.0,7501.95,7728.45,7652.95,7733.9925,2018-05-23
1527120000000,7501.95,7730.73,7266.99,7575.01,7498.86,7524.243333333333,7518.67,2018-05-24
1527206400000,7578.99,7649.55,7308.15,7457.0,7478.85,7471.566666666667,7498.422500000001,2018-05-25
1527292800000,7456.99,7620.0,7300.0,7333.96,7460.0,7417.986666666667,7427.737499999999,2018-05-26
1527379200000,7334.0,7400.0,7231.11,7338.99,7315.555,7323.366666666666,7326.025,2018-05-27
1527465600000,7338.99,7437.0,7058.02,7099.0,7247.51,7198.006666666667,7233.2525,2018-05-28
1527552000000,7099.0,7540.0,7032.95,7461.29,7286.475,7344.746666666667,7283.31,2018-05-29
1527638400000,7467.98,7569.0,7260.5,7375.96,7414.75,7401.82,7418.36,2018-05-30
1527724800000,7382.07,7699.0,7327.51,7485.01,7513.255,7503.84,7473.397500000001,2018-05-31
1527811200000,7485.01,7608.55,7355.54,7521.01,7482.045,7495.033333333333,7492.5275,2018-06-01
1527897600000,7521.01,7697.33,7437.0,7640.03,7567.165,7591.453333333334,7573.8425,2018-06-02
1527984000000,7636.81,7786.69,7600.0,7714.26,7693.344999999999,7700.316666666666,7684.44,2018-06-03
1528070400000,7714.26,7760.52,7446.5,7487.0,7603.51,7564.673333333333,7602.07,2018-06-04
1528156800000,7487.0,7679.49,7358.0,7625.0,7518.745,7554.163333333333,7537.372499999999,2018-06-05
1528243200000,7626.64,7699.0,7467.05,7658.84,7583.025,7608.296666666666,7612.8825,2018-06-06
1528329600000,7658.79,7765.0,7620.0,7691.08,7692.5,7692.026666666668,7683.717500000001,2018-06-07
1528416000000,7691.08,7703.5,7531.0,7603.44,7617.25,7612.646666666666,7632.255,2018-06-08
1528502400000,7603.44,7683.98,7450.0,7491.73,7566.99,7541.903333333333,7557.287499999999,2018-06-09
1528588800000,7491.73,7491.73,6622.81,6764.99,7057.27,6959.843333333333,7092.8150000000005,2018-06-10
1528675200000,6765.0,6922.0,6610.0,6872.0,6766.0,6801.333333333333,6792.25,2018-06-11
1528761600000,6872.0,6890.51,6435.0,6530.0,6662.755,6618.503333333334,6681.8775000000005,2018-06-12
1528848000000,6530.0,6627.6,6118.68,6292.78,6373.14,6346.3533333333335,6392.264999999999,2018-06-13
1528934400000,6292.78,6720.0,6260.0,6635.98,6490.0,6538.66,6477.19,2018-06-14
1529020800000,6638.67,6666.66,6362.31,6388.9,6514.485000000001,6472.623333333334,6514.135,2018-06-15
1529107200000,6380.01,6560.0,6320.86,6483.98,6440.43,6454.946666666667,6436.2125,2018-06-16
1529193600000,6482.5,6589.03,6422.0,6449.61,6505.514999999999,6486.88,6485.785,2018-06-17
1529280000000,6444.06,6794.38,6380.0,6712.46,6587.1900000000005,6628.946666666667,6582.725,2018-06-18
1529366400000,6711.39,6841.74,6653.0,6741.21,6747.37,6745.316666666667,6736.835,2018-06-19
1529452800000,6740.0,6817.23,6551.81,6761.51,6684.52,6710.183333333334,6717.637500000001,2018-06-20
1529539200000,6763.21,6795.0,6672.57,6718.84,6733.785,6728.803333333333,6737.405,2018-06-21
1529625600000,6717.69,6733.97,5918.94,6045.0,6326.455,6232.636666666666,6353.9,2018-06-22
1529712000000,6045.92,6260.0,6008.48,6149.98,6134.24,6139.486666666667,6116.095,2018-06-23
1529798400000,6149.98,6259.8,5750.0,6136.97,6004.9,6048.923333333333,6074.1875,2018-06-24
1529884800000,6137.95,6350.0,6061.97,6252.0,6205.985000000001,6221.323333333334,6200.4800000000005,2018-06-25
1529971200000,6252.0,6272.54,6035.0,6070.78,6153.77,6126.106666666667,6157.58,2018-06-26
1530057600000,6065.89,6190.43,5971.0,6133.73,6080.715,6098.386666666666,6090.2625,2018-06-27
1530144000000,6134.73,6173.01,5827.0,5853.98,6000.005,5951.329999999999,5997.179999999999,2018-06-28
1530230400000,5851.01,6300.0,5780.0,6197.92,6040.0,6092.639999999999,6032.2325,2018-06-29
1530316800000,6197.92,6528.99,6186.03,6390.07,6357.51,6368.363333333334,6325.7525,2018-06-30
1530403200000,6391.08,6441.06,6251.0,6356.81,6346.030000000001,6349.623333333334,6359.9875,2018-07-01
1530489600000,6360.82,6685.0,6271.62,6615.29,6478.31,6523.97,6483.1825,2018-07-02
1530576000000,6615.29,6679.35,6463.01,6513.86,6571.18,6552.073333333334,6567.8775000000005,2018-07-03
1530662400000,6511.01,6784.92,6441.11,6586.98,6613.014999999999,6604.336666666666,6581.005,2018-07-04
1530748800000,6585.53,6712.0,6453.33,6529.2,6582.665,6564.843333333333,6570.015,2018-07-05
1530835200000,6529.2,6648.54,6425.0,6609.78,6536.77,6561.106666666667,6553.129999999999,2018-07-06
1530921600000,6609.79,6818.16,6508.88,6756.98,6663.52,6694.673333333333,6673.4525,2018-07-07
1531008000000,6753.48,6780.0,6667.44,6712.1,6723.719999999999,6719.846666666667,6728.254999999999,2018-07-08
1531094400000,6712.1,6802.06,6612.24,6662.12,6707.15,6692.139999999999,6697.13,2018-07-09
1531180800000,6662.78,6681.0,6263.0,6296.91,6472.0,6413.636666666666,6475.9225,2018-07-10
1531267200000,6296.91,6406.0,6278.99,6378.07,6342.495,6354.353333333333,6339.9925,2018-07-11
1531353600000,6378.07,6380.28,6070.0,6250.57,6225.139999999999,6233.616666666666,6269.73,2018-07-12
1531440000000,6251.4,6350.0,6110.0,6214.57,6230.0,6224.856666666667,6231.4925,2018-07-13
1531526400000,6214.57,6335.0,6178.0,6251.99,6256.5,6254.996666666666,6244.889999999999,2018-07-14
1531612800000,6250.9,6395.0,6225.4,6353.01,6310.2,6324.47,6306.077499999999,2018-07-15
1531699200000,6354.15,6747.3,6330.4,6723.35,6538.85,6600.350000000001,6538.799999999999,2018-07-16
1531785600000,6723.33,7468.99,6652.04,7317.44,7060.514999999999,7146.156666666666,7040.45,2018-07-17
1531872000000,7317.44,7588.08,7225.38,7381.9,7406.73,7398.453333333334,7378.200000000001,2018-07-18
1531958400000,7381.88,7576.28,7270.0,7466.21,7423.139999999999,7437.496666666666,7423.5925,2018-07-19
1532044800000,7468.86,7700.0,7273.0,7337.53,7486.5,7436.843333333333,7444.8475,2018-07-20
1532131200000,7337.47,7458.47,7211.0,7398.78,7334.735000000001,7356.083333333333,7351.43,2018-07-21
1532217600000,7399.25,7582.4,7335.5,7394.79,7458.95,7437.563333333333,7427.985000000001,2018-07-22
1532304000000,7394.78,7833.0,7375.0,7721.01,7604.0,7643.003333333334,7580.9475,2018-07-23
1532390400000,7721.65,8486.0,7696.0,8397.24,8091.0,8193.08,8075.2225,2018-07-24
1532476800000,8397.24,8491.77,8050.0,8175.64,8270.885,8239.136666666667,8278.6625,2018-07-25
1532563200000,8175.63,8315.69,7850.06,7920.0,8082.875,8028.583333333333,8065.345,2018-07-26
1532649600000,7920.0,8285.0,7805.0,8188.57,8045.0,8092.856666666667,8049.6425,2018-07-27
1532736000000,8188.57,8246.54,8067.0,8225.04,8156.77,8179.526666666668,8181.7875,2018-07-28
1532822400000,8225.04,8294.51,8115.0,8211.0,8204.755000000001,8206.836666666668,8211.3875,2018-07-29
1532908800000,8210.99,8273.0,7866.0,8173.92,8069.5,8104.306666666666,8130.977499999999,2018-07-30
1532995200000,8171.4,8180.0,7633.0,7730.93,7906.5,7847.976666666666,7928.8325,2018-07-31
1533081600000,7735.67,7750.0,7430.0,7604.58,7590.0,7594.860000000001,7630.0625,2018-08-01
1533168000000,7600.08,7709.46,7455.72,7525.71,7582.59,7563.63,7572.7425,2018-08-02
1533254400000,7525.71,7540.0,7282.44,7418.78,7411.219999999999,7413.739999999999,7441.732499999999,2018-08-03
1533340800000,7412.27,7494.81,6926.0,7009.84,7210.405000000001,7143.55,7210.73,2018-08-04
1533427200000,7009.84,7089.87,6882.29,7024.19,6986.08,6998.783333333333,7001.5475,2018-08-05
1533513600000,7024.19,7160.0,6821.0,6934.82,6990.5,6971.94,6985.0025,2018-08-06
1533600000000,6935.0,7150.46,6670.0,6720.06,6910.23,6846.84,6868.88,2018-08-07
1533686400000,6720.63,6721.54,6123.0,6285.0,6422.27,6376.513333333333,6462.5425,2018-08-08
1533772800000,6283.27,6622.81,6178.6,6529.79,6400.705,6443.733333333334,6403.6175,2018-08-09
1533859200000,6529.79,6575.88,6026.39,6144.01,6301.135,6248.759999999999,6319.0175,2018-08-10
1533945600000,6148.13,6488.0,5971.0,6232.35,6229.5,6230.45,6209.870000000001,2018-08-11
1534032000000,6222.55,6472.3,6130.0,6308.33,6301.15,6303.543333333332,6283.295,2018-08-12
1534118400000,6308.56,6545.0,6145.04,6246.35,6345.02,6312.13,6311.237500000001,2018-08-13
1534204800000,6248.25,6250.33,5880.0,6188.08,6065.165,6106.136666666666,6141.665000000001,2018-08-14
1534291200000,6188.08,6609.0,6172.11,6267.16,6390.555,6349.423333333333,6309.0875,2018-08-15
1534377600000,6265.27,6480.0,6205.6,6311.75,6342.8,6332.45,6315.655000000001,2018-08-16
1534464000000,6316.0,6585.0,6285.4,6584.49,6435.2,6484.963333333333,6442.7225,2018-08-17
1534550400000,6579.04,6620.0,6288.0,6387.96,6454.0,6431.986666666667,6468.75,2018-08-18
1534636800000,6387.96,6541.0,6300.0,6477.53,6420.5,6439.509999999999,6426.6225,2018-08-19
1534723200000,6477.53,6530.0,6220.0,6254.84,6375.0,6334.946666666667,6370.5925,2018-08-20
1534809600000,6251.0,6500.0,6235.08,6480.0,6367.54,6405.026666666668,6366.52,2018-08-21
1534896000000,6479.98,6882.54,6251.2,6360.89,6566.87,6498.21,6493.6525,2018-08-22
1534982400000,6362.57,6576.99,6342.28,6525.01,6459.635,6481.426666666666,6451.7125,2018-08-23
1535068800000,6525.0,6725.0,6440.5,6681.64,6582.75,6615.713333333333,6593.035,2018-08-24
1535155200000,6686.98,6789.0,6650.61,6733.64,6719.805,6724.416666666667,6715.0575,2018-08-25
1535241600000,6733.64,6775.27,6568.0,6700.0,6671.635,6681.09,6694.2275,2018-08-26
1535328000000,6700.0,6940.51,6646.5,6908.64,6793.505,6831.883333333334,6798.9125,2018-08-27
1535414400000,6907.26,7135.0,6860.0,7076.11,6997.5,7023.703333333334,6994.592500000001,2018-08-28
1535500800000,7077.0,7133.81,6912.34,7031.22,7023.075000000001,7025.790000000001,7038.592500000001,2018-08-29
1535587200000,7033.21,7063.63,6784.81,6984.84,6924.22,6944.426666666666,6966.6225,2018-08-30
1535673600000,6984.84,7089.0,6888.0,7011.21,6988.5,6996.07,6993.2625,2018-08-31
1535760000000,7011.21,7275.0,7008.74,7200.01,7141.87,7161.25,7123.74,2018-09-01
1535846400000,7201.57,7345.45,7127.0,7302.01,7236.225,7258.153333333333,7244.0075,2018-09-02
1535932800000,7302.0,7338.28,7191.63,7263.02,7264.955,7264.31,7273.7325,2018-09-03
1536019200000,7263.0,7410.0,7227.17,7359.06,7318.585,7332.076666666667,7314.8075,2018-09-04
1536105600000,7359.05,7397.3,6682.0,6700.0,7039.65,6926.433333333333,7034.5875,2018-09-05
1536192000000,6697.27,6725.0,6265.0,6516.01,6495.0,6502.003333333334,6550.82,2018-09-06
1536278400000,6516.84,6544.0,6320.0,6395.54,6432.0,6419.846666666667,6444.095,2018-09-07
1536364800000,6395.54,6478.0,6111.0,6185.05,6294.5,6258.016666666666,6292.3975,2018-09-08
1536451200000,6185.06,6441.0,6141.53,6250.81,6291.264999999999,6277.78,6254.6,2018-09-09
1536537600000,6252.26,6373.98,6221.0,6312.0,6297.49,6302.326666666667,6289.81,2018-09-10
1536624000000,6311.99,6404.0,6169.68,6294.91,6286.84,6289.53,6295.145,2018-09-11
1536710400000,6293.0,6360.0,6192.37,6338.62,6276.185,6296.996666666666,6295.9975,2018-09-12
1536796800000,6338.62,6535.0,6337.4,6487.38,6436.2,6453.259999999999,6424.599999999999,2018-09-13
1536883200000,6487.39,6584.99,6385.62,6476.63,6485.305,6482.413333333334,6483.6575,2018-09-14
1536969600000,6476.63,6565.45,6466.13,6514.96,6515.79,6515.513333333333,6505.7925,2018-09-15
1537056000000,6514.96,6524.62,6370.0,6505.0,6447.31,6466.54,6478.645,2018-09-16
1537142400000,6500.08,6533.84,6201.0,6248.69,6367.42,6327.843333333333,6370.902499999999,2018-09-17
1537228800000,6248.69,6390.0,6224.98,6336.45,6307.49,6317.143333333333,6300.03,2018-09-18
1537315200000,6336.39,6517.7,6123.0,6391.89,6320.35,6344.196666666667,6342.245,2018-09-19
1537401600000,6392.0,6540.0,6325.0,6492.0,6432.5,6452.333333333333,6437.25,2018-09-20
1537488000000,6492.0,6784.86,6491.0,6759.02,6637.93,6678.293333333334,6631.72,2018-09-21
1537574400000,6759.01,6839.03,6627.0,6723.05,6733.014999999999,6729.693333333333,6737.0225,2018-09-22
1537660800000,6723.05,6788.23,6661.75,6708.0,6724.99,6719.326666666667,6720.2575,2018-09-23
1537747200000,6706.81,6730.0,6557.0,6581.39,6643.5,6622.796666666666,6643.8,2018-09-24
1537833600000,6581.42,6584.01,6325.02,6447.54,6454.515,6452.19,6484.4975,2018-09-25
1537920000000,6445.11,6557.99,6379.7,6465.12,6468.844999999999,6467.603333333333,6461.98,2018-09-26
1538006400000,6467.84,6750.0,6434.0,6689.13,6592.0,6624.376666666667,6585.2425,2018-09-27
1538092800000,6689.12,6814.8,6540.88,6634.58,6677.84,6663.420000000001,6669.844999999999,2018-09-28
1538179200000,6634.58,6636.0,6464.57,6596.38,6550.285,6565.650000000001,6582.882500000001,2018-09-29
1538265600000,6597.66,6662.0,6533.0,6626.57,6597.5,6607.19,6604.8075,2018-09-30
1538352000000,6626.57,6667.09,6510.0,6611.61,6588.545,6596.233333333334,6603.8175,2018-10-01
1538438400000,6610.0,6640.0,6494.0,6525.79,6567.0,6553.263333333333,6567.4475,2018-10-02
1538524800000,6525.79,6549.0,6430.0,6510.0,6489.5,6496.333333333333,6503.6975,2018-10-03
1538611200000,6510.01,6643.46,6505.09,6593.79,6574.275,6580.78,6563.087500000001,2018-10-04
1538697600000,6591.69,6697.0,6543.08,6635.65,6620.04,6625.243333333333,6616.855,2018-10-05
1538784000000,6635.65,6651.0,6566.77,6594.27,6608.885,6604.013333333333,6611.9225,2018-10-06
1538870400000,6596.44,6640.0,6525.0,6615.26,6582.5,6593.420000000001,6594.174999999999,2018-10-07
1538956800000,6615.26,6715.6,6587.0,6673.01,6651.3,6658.536666666667,6647.717500000001,2018-10-08
1539043200000,6673.01,6685.38,6607.0,6656.61,6646.1900000000005,6649.663333333334,6655.5,2018-10-09
1539129600000,6656.67,6659.95,6530.0,6631.0,6594.975,6606.983333333334,6619.405,2018-10-10
1539216000000,6630.21,6633.92,6205.0,6252.68,6419.46,6363.866666666666,6430.4525,2018-10-11
1539302400000,6252.71,6360.0,6209.0,6298.01,6284.5,6289.003333333334,6279.93,2018-10-12
1539388800000,6298.0,6345.0,6285.07,6332.93,6315.035,6321.0,6315.25,2018-10-13
1539475200000,6332.92,6416.0,6308.0,6339.34,6362.0,6354.446666666667,6349.065,2018-10-14
1539561600000,6339.34,7680.0,6300.0,6752.5,6990.0,6910.833333333333,6767.96,2018-10-15
1539648000000,6752.5,6900.0,6670.0,6759.27,6785.0,6776.423333333333,6770.4425,2018-10-16
1539734400000,6762.76,6811.12,6676.01,6740.89,6743.5650000000005,6742.673333333333,6747.695,2018-10-17
1539820800000,6739.01,6796.0,6567.0,6618.96,6681.5,6660.653333333333,6680.2425,2018-10-18
1539907200000,6618.96,6648.14,6523.0,6528.88,6585.57,6566.673333333333,6579.745,2018-10-19
1539993600000,6528.88,6617.65,6505.55,6588.4,6561.6,6570.533333333333,6560.119999999999,2018-10-20
1540080000000,6585.72,6663.9,6580.0,6590.11,6621.95,6611.336666666666,6604.9325,2018-10-21
1540166400000,6590.12,6639.0,6535.27,6581.2,6587.135,6585.156666666667,6586.3975,2018-10-22
1540252800000,6581.2,6595.0,6515.45,6553.51,6555.225,6554.653333333333,6561.290000000001,2018-10-23
1540339200000,6553.51,6630.0,6547.53,6565.5,6588.764999999999,6581.009999999999,6574.135,2018-10-24
1540425600000,6566.81,6575.09,6502.8,6528.09,6538.945,6535.326666666667,6543.1975,2018-10-25
1540512000000,6528.13,6600.0,6515.01,6538.63,6557.505,6551.213333333333,6545.4425,2018-10-26
1540598400000,6538.63,6558.35,6463.04,6505.6,6510.695,6508.996666666666,6516.405000000001,2018-10-27
1540684800000,6505.6,6514.17,6453.0,6489.93,6483.585,6485.7,6490.675,2018-10-28
1540771200000,6489.93,6505.01,6315.0,6344.5,6410.005,6388.170000000001,6413.610000000001,2018-10-29
1540857600000,6344.5,6395.0,6317.01,6330.87,6356.005,6347.626666666667,6346.845,2018-10-30
1540944000000,6330.01,6428.0,6245.02,6371.93,6336.51,6348.316666666667,6343.74,2018-10-31
1541030400000,6369.52,6442.65,6348.66,6410.0,6395.655,6400.436666666666,6392.7075,2018-11-01
1541116800000,6410.0,6460.34,6388.2,6433.98,6424.27,6427.506666666667,6423.13,2018-11-02
1541203200000,6432.8,6439.97,6345.0,6387.09,6392.485000000001,6390.686666666667,6401.215,2018-11-03
1541289600000,6388.0,6525.0,6359.0,6485.85,6442.0,6456.616666666666,6439.4625,2018-11-04
1541376000000,6485.85,6504.39,6431.02,6468.99,6467.705,6468.133333333334,6472.5625,2018-11-05
1541462400000,6468.99,6531.31,6445.18,6519.11,6488.245000000001,6498.533333333334,6491.1475,2018-11-06
1541548800000,6522.73,6615.15,6509.0,6578.46,6562.075,6567.536666666667,6556.334999999999,2018-11-07
1541635200000,6578.46,6594.0,6468.22,6479.84,6531.110000000001,6514.02,6530.13,2018-11-08
1541721600000,6479.84,6511.53,6391.01,6419.99,6451.27,6440.843333333333,6450.592499999999,2018-11-09
1541808000000,6419.99,6475.55,6411.0,6433.05,6443.275,6439.866666666666,6434.8975,2018-11-10
1541894400000,6435.16,6462.14,6355.0,6449.81,6408.57,6422.316666666667,6425.5275,2018-11-11
1541980800000,6450.71,6497.0,6421.0,6453.07,6459.0,6457.0233333333335,6455.445,2018-11-12
1542067200000,6451.68,6498.0,6391.15,6457.66,6444.575,6448.936666666666,6449.6225,2018-11-13
1542153600000,6458.98,6482.84,5656.87,5922.41,6069.855,6020.706666666666,6130.275,2018-11-14
1542240000000,5917.2,5939.54,5403.42,5753.4,5671.48,5698.786666666667,5753.389999999999,2018-11-15
1542326400000,5757.09,5782.89,5549.25,5655.94,5666.07,5662.693333333333,5686.2925,2018-11-16
1542412800000,5650.57,5656.6,5565.43,5628.29,5611.015,5616.7733333333335,5625.2225,2018-11-17
1542499200000,5630.49,5738.17,5617.0,5662.0,5677.585,5672.389999999999,5661.915,2018-11-18
1542585600000,5661.94,5664.0,4855.0,4910.03,5259.5,5143.009999999999,5272.742499999999,2018-11-19
1542672000000,4913.4,5048.24,4326.0,4558.86,4687.12,4644.366666666666,4711.625,2018-11-20
1542758400000,4559.91,4787.2,4413.85,4661.07,4600.525,4620.706666666666,4605.5075,2018-11-21
1542844800000,4661.08,4721.77,4335.0,4370.0,4528.385,4475.59,4521.9625,2018-11-22
1542931200000,4370.9,4484.0,4222.94,4420.61,4353.469999999999,4375.849999999999,4374.6125,2018-11-23
1543017600000,4415.63,4527.0,3824.69,3932.44,4175.845,4094.710000000001,4174.9400000000005,2018-11-24
1543104000000,3933.68,4233.0,3652.66,4085.78,3942.83,3990.48,3976.28,2018-11-25
1543190400000,4088.69,4206.0,3701.0,3862.2,3953.5,3923.066666666667,3964.4725,2018-11-26
1543276800000,3864.45,3940.0,3689.12,3875.21,3814.56,3834.776666666666,3842.195,2018-11-27
1543363200000,3875.63,4394.47,3874.27,4264.85,4134.37,4177.863333333334,4102.305,2018-11-28
1543449600000,4262.06,4450.38,4125.65,4295.84,4288.014999999999,4290.623333333333,4283.4825,2018-11-29
1543536000000,4295.72,4341.36,3943.0,4041.32,4142.18,4108.56,4155.35,2018-11-30
1543622400000,4041.27,4299.99,3963.01,4190.02,4131.5,4151.006666666667,4123.5725,2018-12-01
1543708800000,4190.98,4312.99,4103.04,4161.01,4208.014999999999,4192.346666666666,4192.004999999999,2018-12-02
1543795200000,4160.55,4179.0,3827.0,3884.01,4003.0,3963.3366666666666,4012.64,2018-12-03
1543881600000,3884.76,4085.0,3781.0,3951.64,3933.0,3939.213333333333,3925.6,2018-12-04
1543968000000,3950.98,3970.0,3745.0,3769.84,3857.5,3828.28,3858.955,2018-12-05
1544054400000,3768.44,3899.99,3500.0,3508.75,3699.995,3636.2466666666655,3669.295,2018-12-06
1544140800000,3508.75,3549.99,3224.6,3403.55,3387.295,3392.713333333333,3421.7225,2018-12-07
1544227200000,3403.57,3495.0,3222.0,3410.93,3358.5,3375.976666666667,3382.875,2018-12-08
1544313600000,3411.36,3658.0,3394.04,3545.37,3526.02,3532.47,3502.1925,2018-12-09
1544400000000,3548.49,3610.0,3370.11,3432.88,3490.0550000000003,3470.996666666668,3490.37,2018-12-10
1544486400000,3434.01,3480.0,3324.32,3380.39,3402.16,3394.903333333333,3404.68,2018-12-11
1544572800000,3379.23,3492.0,3350.0,3445.0,3421.0,3429.0,3416.5575,2018-12-12
1544659200000,3446.38,3460.0,3255.5,3302.06,3357.75,3339.1866666666665,3365.985,2018-12-13
1544745600000,3302.06,3335.39,3177.0,3224.17,3256.195,3245.52,3259.655,2018-12-14
1544832000000,3225.19,3276.5,3156.26,3211.72,3216.38,3214.8266666666664,3217.4175,2018-12-15
1544918400000,3211.71,3294.0,3186.0,3228.67,3240.0,3236.2233333333334,3230.095,2018-12-16
1545004800000,3229.22,3585.0,3216.0,3509.08,3400.5,3436.693333333333,3384.825,2018-12-17
1545091200000,3509.03,3678.59,3424.47,3652.98,3551.53,3585.3466666666664,3566.2675,2018-12-18
1545177600000,3653.0,3912.73,3622.55,3662.22,3767.64,3732.5,3712.625,2018-12-19
1545264000000,3660.01,4120.0,3635.0,4049.62,3877.5,3934.873333333333,3866.1575,2018-12-20
1545350400000,4051.86,4139.99,3764.0,3838.66,3951.995,3914.2166666666662,3948.6275,2018-12-21
1545436800000,3840.25,3979.0,3785.0,3948.91,3882.0,3904.303333333333,3888.29,2018-12-22
1545523200000,3948.91,4021.53,3870.0,3929.71,3945.765,3940.413333333334,3942.5375,2018-12-23
1545609600000,3929.71,4198.0,3924.83,4008.01,4061.415,4043.613333333333,4015.1375,2018-12-24
1545696000000,4010.11,4020.0,3646.41,3745.79,3833.205,3804.066666666667,3855.5775,2018-12-25
1545782400000,3745.56,3837.15,3656.74,3777.74,3746.945,3757.21,3754.2975,2018-12-26
1545868800000,3777.74,3813.98,3535.0,3567.91,3674.49,3638.963333333333,3673.6575,2018-12-27
1545955200000,3567.89,3887.25,3540.04,3839.26,3713.645,3755.5166666666655,3708.61,2018-12-28
1546041600000,3839.0,3892.0,3670.0,3695.32,3781.0,3752.44,3774.08,2018-12-29
1546128000000,3696.71,3903.5,3657.9,3801.91,3780.7,3787.77,3765.005,2018-12-30
1546214400000,3803.12,3810.0,3630.33,3702.9,3720.165,3714.41,3736.5875,2018-12-31
1546300800000,3701.23,3810.16,3642.0,3797.14,3726.08,3749.7666666666655,3737.6325,2019-01-01
1546387200000,3796.45,3882.14,3750.45,3858.56,3816.295,3830.383333333333,3821.9,2019-01-02
1546473600000,3857.57,3862.74,3730.0,3766.78,3796.37,3786.506666666666,3804.2725,2019-01-03
1546560000000,3767.2,3823.64,3703.57,3792.01,3763.605,3773.0733333333337,3771.605,2019-01-04
1546646400000,3790.09,3840.99,3751.0,3770.96,3795.995,3787.65,3788.26,2019-01-05
1546732800000,3771.12,4027.71,3740.0,3987.6,3883.855,3918.4366666666665,3881.6075,2019-01-06
1546819200000,3987.62,4017.9,3921.53,3975.45,3969.715,3971.626666666667,3975.625,2019-01-07
1546905600000,3976.76,4069.8,3903.0,3955.13,3986.4,3975.976666666667,3976.1725000000006,2019-01-08
1546992000000,3955.45,4006.81,3930.04,3966.65,3968.425,3967.8333333333335,3964.7375,2019-01-09
1547078400000,3966.06,3996.01,3540.0,3585.88,3768.005,3707.2966666666666,3771.9875,2019-01-10
1547164800000,3585.88,3658.0,3465.0,3601.31,3561.5,3574.77,3577.5475,2019-01-11
1547251200000,3601.31,3618.19,3530.0,3583.13,3574.0950000000003,3577.1066666666666,3583.1575000000003,2019-01-12
1547337600000,3584.1,3611.1,3441.3,3476.81,3526.2,3509.736666666666,3528.3275,2019-01-13
1547424000000,3477.56,3671.87,3467.02,3626.09,3569.445,3588.3266666666664,3560.635,2019-01-14
1547510400000,3626.08,3648.42,3516.62,3553.06,3582.52,3572.7000000000003,3586.045,2019-01-15
1547596800000,3553.06,3645.0,3543.51,3591.84,3594.255,3593.4500000000003,3583.3525,2019-01-16
1547683200000,3591.84,3634.7,3530.39,3616.21,3582.545,3593.7666666666664,3593.285,2019-01-17
1547769600000,3613.32,3620.0,3565.75,3594.87,3592.875,3593.5399999999995,3598.485,2019-01-18
1547856000000,3594.87,3720.0,3594.23,3665.3,3657.115,3659.843333333333,3643.6,2019-01-19
1547942400000,3665.75,3693.73,3475.0,3539.28,3584.365,3569.3366666666666,3593.44,2019-01-20
1548028800000,3539.26,3559.51,3475.5,3526.9,3517.505,3520.6366666666668,3525.2925,2019-01-21
1548115200000,3526.88,3608.5,3434.85,3570.93,3521.675,3538.0933333333337,3535.29,2019-01-22
1548201600000,3570.41,3607.98,3514.5,3552.82,3561.24,3558.433333333333,3561.4275,2019-01-23
1548288000000,3552.97,3589.0,3529.22,3569.62,3559.11,3562.613333333333,3560.2024999999994,2019-01-24
1548374400000,3569.07,3587.15,3522.51,3565.29,3554.83,3558.316666666667,3561.005,2019-01-25
1548460800000,3566.69,3662.94,3545.0,3565.25,3603.97,3591.063333333333,3584.9700000000003,2019-01-26
1548547200000,3565.62,3579.0,3486.0,3550.84,3532.5,3538.613333333333,3545.365,2019-01-27
1548633600000,3550.05,3557.75,3380.27,3434.15,3469.01,3457.39,3480.555,2019-01-28
1548720000000,3434.0,3443.45,3349.92,3411.04,3396.685,3401.47,3409.6025,2019-01-29
1548806400000,3410.04,3478.0,3387.1,3458.18,3432.55,3441.0933333333337,3433.33,2019-01-30
1548892800000,3457.5,3489.2,3418.8,3434.1,3454.0,3447.366666666667,3449.9,2019-01-31
1548979200000,3434.1,3488.0,3401.2,3462.07,3444.6,3450.4233333333336,3446.3425,2019-02-01
1549065600000,3462.2,3526.4,3440.29,3504.77,3483.3450000000003,3490.486666666667,3483.415,2019-02-02
1549152000000,3504.06,3511.09,3426.0,3458.11,3468.545,3465.066666666667,3474.815,2019-02-03
1549238400000,3458.11,3484.88,3433.31,3463.22,3459.0950000000003,3460.47,3459.88,2019-02-04
1549324800000,3463.22,3478.97,3448.43,3471.59,3463.7,3466.33,3465.5525,2019-02-05
1549411200000,3471.57,3482.72,3380.0,3405.37,3431.36,3422.6966666666667,3434.915,2019-02-06
