Day,Month,Year,TimeOpen,Open,High,Low,Close,H2,HLC3,OHLC4
21,10,2019,1571709600000,8166.91,8208.45,8161.0,8201.54,8184.725,8190.330000000001,8184.475
22,10,2019,1571716800000,8202.09,8218.55,8189.12,8208.09,8203.835,8205.253333333332,8204.4625
22,10,2019,1571724000000,8208.97,8226.57,8187.49,8208.6,8207.029999999999,8207.553333333331,8207.9075
22,10,2019,1571731200000,8208.6,8270.89,8208.51,8269.49,8239.7,8249.63,8239.3725
22,10,2019,1571738400000,8267.61,8278.97,8210.14,8276.16,8244.555,8255.09,8258.220000000001
22,10,2019,1571745600000,8276.17,8297.99,8195.0,8223.52,8246.494999999999,8238.836666666666,8248.17
22,10,2019,1571752800000,8222.98,8229.38,8165.0,8210.31,8197.189999999999,8201.563333333332,8206.9175
22,10,2019,1571760000000,8210.76,8223.24,8185.38,8203.62,8204.31,8204.08,8205.75
22,10,2019,1571767200000,8203.44,8206.69,8156.0,8167.91,8181.345,8176.866666666666,8183.51
22,10,2019,1571774400000,8167.91,8168.72,8055.0,8091.38,8111.860000000001,8105.033333333334,8120.7525
22,10,2019,1571781600000,8092.06,8108.01,8000.0,8020.0,8054.005,8042.670000000001,8055.0175
22,10,2019,1571788800000,8020.06,8047.59,8000.0,8032.56,8023.795,8026.716666666667,8025.052500000001
22,10,2019,1571796000000,8032.56,8039.01,7930.0,7954.34,7984.505,7974.45,7988.9775
23,10,2019,1571803200000,7953.58,7975.01,7920.0,7953.8,7947.505,7949.603333333333,7950.5975
23,10,2019,1571810400000,7954.33,7984.2,7938.79,7957.19,7961.495,7960.06,7958.6275
23,10,2019,1571817600000,7957.34,7999.0,7947.8,7991.21,7973.4,7979.336666666666,7973.8375
23,10,2019,1571824800000,7991.19,8011.96,7945.31,7963.57,7978.635,7973.613333333334,7978.0075
23,10,2019,1571832000000,7962.23,7963.98,7400.0,7465.28,7681.99,7609.753333333333,7697.872499999999
23,10,2019,1571839200000,7465.28,7499.89,7423.74,7425.95,7461.815,7449.860000000001,7453.715
23,10,2019,1571846400000,7425.96,7514.26,7300.0,7503.11,7407.13,7439.123333333333,7435.8325
23,10,2019,1571853600000,7503.11,7535.55,7480.05,7482.9,7507.8,7499.5,7500.4025
23,10,2019,1571860800000,7482.9,7498.99,7426.0,7431.57,7462.495,7452.186666666666,7459.865
23,10,2019,1571868000000,7428.58,7476.02,7386.37,7466.62,7431.195,7443.003333333333,7439.3975
23,10,2019,1571875200000,7468.47,7497.96,7420.0,7440.25,7458.98,7452.736666666667,7456.67
23,10,2019,1571882400000,7439.03,7443.73,7400.0,7410.88,7421.865,7418.203333333334,7423.41
24,10,2019,1571889600000,7410.94,7431.88,7397.13,7412.81,7414.505,7413.94,7413.19
24,10,2019,1571896800000,7412.72,7441.67,7337.99,7420.89,7389.83,7400.183333333333,7403.317499999999
24,10,2019,1571904000000,7420.36,7478.0,7389.2,7441.0,7433.6,7436.066666666667,7432.14
24,10,2019,1571911200000,7441.0,7459.88,7413.0,7421.83,7436.44,7431.57,7433.9275
24,10,2019,1571918400000,7421.09,7465.98,7420.06,7448.0,7443.02,7444.68,7438.7825
24,10,2019,1571925600000,7448.01,7503.68,7413.43,7436.82,7458.555,7451.31,7450.485000000001
24,10,2019,1571932800000,7436.82,7463.01,7421.07,7434.82,7442.04,7439.633333333334,7438.93
24,10,2019,1571940000000,7434.21,7479.0,7431.02,7471.3,7455.01,7460.44,7453.8825
24,10,2019,1571947200000,7471.3,7471.96,7429.41,7430.34,7450.684999999999,7443.903333333333,7450.7525
24,10,2019,1571954400000,7430.16,7465.75,7403.76,7412.41,7434.755,7427.306666666666,7428.019999999999
24,10,2019,1571961600000,7412.41,7446.69,7411.94,7437.99,7429.315,7432.206666666666,7427.2575
24,10,2019,1571968800000,7437.13,7459.29,7425.11,7440.0,7442.2,7441.466666666667,7440.3825
25,10,2019,1571976000000,7440.02,7449.0,7361.0,7446.93,7405.0,7418.976666666666,7424.2375
25,10,2019,1571983200000,7447.19,7469.0,7437.14,7462.79,7453.07,7456.31,7454.03
25,10,2019,1571990400000,7461.72,7475.0,7442.0,7450.8,7458.5,7455.933333333333,7457.38
25,10,2019,1571997600000,7450.8,7642.58,7439.0,7581.1,7540.79,7554.226666666666,7528.370000000001
25,10,2019,1572004800000,7578.0,7688.0,7578.0,7668.34,7633.0,7644.78,7628.085
25,10,2019,1572012000000,7668.7,8403.95,7638.39,8263.16,8021.17,8101.833333333333,7993.55
25,10,2019,1572019200000,8262.95,8799.0,8247.3,8490.16,8523.15,8512.153333333334,8449.8525
25,10,2019,1572026400000,8490.29,8670.0,8444.48,8634.87,8557.24,8583.116666666667,8559.91
25,10,2019,1572033600000,8634.87,8657.27,8535.0,8597.61,8596.135,8596.626666666667,8606.1875
25,10,2019,1572040800000,8597.59,8706.07,8550.03,8655.02,8628.05,8637.039999999999,8627.177500000002
25,10,2019,1572048000000,8655.88,10370.0,8470.38,10027.23,9420.19,9622.536666666663,9380.872499999998
25,10,2019,1572055200000,10027.23,10210.0,9415.0,9554.05,9812.5,9726.35,9801.57
26,10,2019,1572062400000,9554.05,9777.0,9455.0,9594.88,9616.0,9608.96,9595.2325
26,10,2019,1572069600000,9594.98,9632.18,9301.01,9481.47,9466.595,9471.553333333335,9502.41
26,10,2019,1572076800000,9481.47,9486.58,8970.0,9143.99,9228.29,9200.19,9270.51
26,10,2019,1572084000000,9143.99,9341.55,9125.79,9224.22,9233.67,9230.52,9208.8875
26,10,2019,1572091200000,9224.13,9444.44,9059.0,9105.56,9251.72,9203.0,9208.2825
26,10,2019,1572098400000,9102.1,9297.76,9051.0,9196.53,9174.38,9181.763333333334,9161.8475
26,10,2019,1572105600000,9194.94,9247.94,9050.0,9131.06,9148.97,9143.0,9155.985
26,10,2019,1572112800000,9131.07,9170.0,8855.5,8996.16,9012.75,9007.22,9038.1825
26,10,2019,1572120000000,8998.79,9228.18,8994.79,9214.03,9111.485,9145.666666666666,9108.9475
26,10,2019,1572127200000,9210.59,9289.7,9113.23,9230.0,9201.465,9210.976666666667,9210.88
26,10,2019,1572134400000,9230.0,9369.8,9096.0,9157.53,9232.9,9207.776666666668,9213.3325
26,10,2019,1572141600000,9156.89,9205.21,9112.82,9131.61,9159.015,9149.88,9151.6325
27,10,2019,1572148800000,9130.26,9187.61,9074.34,9180.0,9130.975,9147.316666666668,9143.052500000002
27,10,2019,1572156000000,9179.99,9206.13,9129.26,9149.08,9167.695,9161.49,9166.115
27,10,2019,1572163200000,9148.84,9299.0,9147.29,9232.65,9223.145,9226.313333333334,9206.945
27,10,2019,1572170400000,9230.88,9642.99,9207.0,9275.83,9424.995,9375.273333333333,9339.175
27,10,2019,1572177600000,9275.71,9521.11,9211.19,9439.74,9366.15,9390.68,9361.9375
27,10,2019,1572184800000,9441.21,9610.0,9360.0,9526.44,9485.0,9498.813333333334,9484.4125
27,10,2019,1572192000000,9523.98,9774.98,9376.0,9660.0,9575.49,9603.66,9583.74
27,10,2019,1572199200000,9659.95,9794.98,9600.0,9712.73,9697.49,9702.57,9691.915
27,10,2019,1572206400000,9712.0,9749.0,9476.0,9605.54,9612.5,9610.18,9635.635
27,10,2019,1572213600000,9610.17,9700.0,9420.0,9529.93,9560.0,9549.976666666667,9565.025
27,10,2019,1572220800000,9528.23,9902.1,9527.17,9725.44,9714.635,9718.236666666666,9670.735
27,10,2019,1572228000000,9725.01,9783.47,9592.0,9615.45,9687.735,9663.64,9678.9825
28,10,2019,1572235200000,9615.73,9679.26,9525.0,9605.14,9602.13,9603.133333333331,9606.2825
28,10,2019,1572242400000,9605.14,9609.36,9322.52,9426.11,9465.94,9452.663333333334,9490.7825
28,10,2019,1572249600000,9426.18,9434.96,9265.0,9398.43,9349.98,9366.13,9381.1425
28,10,2019,1572256800000,9400.11,9468.75,9339.77,9407.91,9404.26,9405.476666666667,9404.135
28,10,2019,1572264000000,9407.91,9415.0,9254.0,9357.53,9334.5,9342.176666666666,9358.61
28,10,2019,1572271200000,9357.54,9399.94,9292.71,9376.21,9346.325,9356.286666666669,9356.6
28,10,2019,1572278400000,9376.22,9400.0,9320.23,9355.69,9360.115,9358.64,9363.035
28,10,2019,1572285600000,9354.97,9478.93,9337.0,9397.73,9407.965,9404.553333333331,9392.1575
28,10,2019,1572292800000,9397.73,9478.9,9370.0,9447.27,9424.45,9432.056666666667,9423.475
28,10,2019,1572300000000,9447.05,9483.49,9160.0,9205.14,9321.745,9282.876666666663,9323.92
28,10,2019,1572307200000,9204.45,9306.43,9188.8,9280.69,9247.615,9258.64,9245.0925
28,10,2019,1572314400000,9281.16,9302.0,9231.95,9285.0,9266.975,9272.983333333334,9275.0275
29,10,2019,1572321600000,9285.78,9550.0,9283.93,9392.27,9416.965,9408.733333333334,9377.995
29,10,2019,1572328800000,9392.18,9485.0,9375.0,9441.68,9430.0,9433.893333333332,9423.465
29,10,2019,1572336000000,9441.56,9467.45,9351.0,9384.9,9409.225,9401.116666666669,9411.2275
29,10,2019,1572343200000,9385.35,9490.1,9380.62,9432.27,9435.36,9434.33,9422.085
29,10,2019,1572350400000,9434.93,9469.27,9265.83,9338.72,9367.55,9357.94,9377.1875
29,10,2019,1572357600000,9337.79,9372.02,9301.47,9340.06,9336.745,9337.85,9337.835
29,10,2019,1572364800000,9341.66,9355.43,9256.91,9318.13,9306.17,9310.156666666668,9318.0325
29,10,2019,1572372000000,9318.49,9397.0,9072.0,9225.09,9234.5,9231.363333333333,9253.145
29,10,2019,1572379200000,9227.76,9482.0,9214.47,9397.91,9348.235,9364.793333333331,9330.535
29,10,2019,1572386400000,9396.6,9454.0,9390.0,9407.62,9422.0,9417.206666666669,9412.055
29,10,2019,1572393600000,9407.62,9409.84,9245.01,9380.95,9327.425,9345.266666666666,9360.855
29,10,2019,1572400800000,9380.12,9394.84,9251.17,9276.93,9323.005,9307.646666666667,9325.765
30,10,2019,1572408000000,9279.24,9331.72,9153.0,9199.13,9242.36,9227.95,9240.7725
30,10,2019,1572415200000,9200.44,9253.18,9151.0,9161.3,9202.09,9188.493333333334,9191.48
30,10,2019,1572422400000,9164.71,9248.79,9161.15,9219.36,9204.97,9209.766666666668,9198.5025
30,10,2019,1572429600000,9219.98,9222.02,9018.0,9097.69,9120.01,9112.57,9139.4225
30,10,2019,1572436800000,9096.23,9172.41,9028.25,9042.72,9100.33,9081.126666666663,9084.9025
30,10,2019,1572444000000,9042.76,9129.39,9001.01,9093.72,9065.2,9074.706666666669,9066.72
30,10,2019,1572451200000,9093.72,9164.55,9012.07,9113.0,9088.31,9096.54,9095.835
30,10,2019,1572458400000,9110.52,9204.65,9100.03,9202.09,9152.34,9168.923333333334,9154.322499999998
30,10,2019,1572465600000,9201.17,9217.33,9128.07,9136.63,9172.7,9160.676666666666,9170.8
30,10,2019,1572472800000,9136.61,9225.0,9135.0,9154.72,9180.0,9171.573333333334,9162.8325
30,10,2019,1572480000000,9154.02,9204.97,9054.83,9057.82,9129.9,9105.873333333331,9117.91
30,10,2019,1572487200000,9058.93,9133.73,9051.01,9100.02,9092.37,9094.92,9085.9225
31,10,2019,1572494400000,9100.01,9179.72,9074.74,9167.46,9127.23,9140.64,9130.4825
31,10,2019,1572501600000,9167.46,9209.0,9077.03,9098.32,9143.015,9128.116666666669,9137.9525
31,10,2019,1572508800000,9096.02,9139.19,9022.38,9037.92,9080.785,9066.496666666666,9073.8775
31,10,2019,1572516000000,9037.92,9149.42,8913.0,9109.53,9031.21,9057.316666666666,9052.4675
31,10,2019,1572523200000,9109.53,9405.0,9108.42,9290.88,9256.71,9268.1,9228.4575
31,10,2019,1572530400000,9290.5,9291.44,9180.0,9213.98,9235.72,9228.473333333332,9243.98
31,10,2019,1572537600000,9213.98,9264.04,9202.0,9243.41,9233.02,9236.483333333334,9230.8575
31,10,2019,1572544800000,9244.93,9259.18,9193.1,9211.04,9226.14,9221.106666666668,9227.0625
31,10,2019,1572552000000,9211.02,9243.47,9013.0,9126.2,9128.235,9127.556666666667,9148.4225
31,10,2019,1572559200000,9126.22,9157.07,9083.86,9140.85,9120.465,9127.26,9127.0
31,10,2019,1572566400000,9140.86,9144.7,9090.08,9092.65,9117.39,9109.143333333332,9117.0725
31,10,2019,1572573600000,9092.71,9140.61,9043.85,9063.13,9092.23,9082.53,9085.075
1,11,2019,1572580800000,9064.12,9111.58,9030.0,9080.79,9070.79,9074.123333333337,9071.6225
1,11,2019,1572588000000,9080.62,9137.0,9070.0,9099.0,9103.5,9102.0,9096.655
1,11,2019,1572595200000,9099.43,9174.99,9088.88,9103.12,9131.935,9122.33,9116.605
1,11,2019,1572602400000,9103.42,9279.0,9095.13,9163.16,9187.065,9179.096666666666,9160.177499999998
1,11,2019,1572609600000,9164.56,9219.98,9061.65,9112.86,9140.815,9131.496666666666,9139.7625
1,11,2019,1572616800000,9111.95,9248.51,9075.8,9082.43,9162.155,9135.58,9129.6725
1,11,2019,1572624000000,9082.43,9202.0,9060.0,9159.94,9131.0,9140.646666666667,9126.0925
1,11,2019,1572631200000,9160.16,9213.57,9148.84,9170.49,9181.205,9177.633333333331,9173.265
1,11,2019,1572638400000,9170.09,9275.0,9167.15,9259.21,9221.075,9233.786666666669,9217.8625
1,11,2019,1572645600000,9256.41,9277.16,9183.67,9231.61,9230.415,9230.813333333334,9237.2125
1,11,2019,1572652800000,9231.4,9270.76,9209.16,9238.38,9239.96,9239.433333333332,9237.425
1,11,2019,1572660000000,9238.37,9251.01,9209.99,9236.67,9230.5,9232.556666666664,9234.01
2,11,2019,1572667200000,9236.27,9242.95,9191.02,9216.7,9216.985,9216.89,9221.735
2,11,2019,1572674400000,9217.44,9224.35,9186.21,9213.97,9205.28,9208.176666666666,9210.4925
2,11,2019,1572681600000,9213.97,9240.59,9194.19,9208.9,9217.39,9214.56,9214.4125
2,11,2019,1572688800000,9209.4,9255.0,9201.55,9241.14,9228.275,9232.563333333334,9226.7725
2,11,2019,1572696000000,9242.1,9373.74,9201.02,9350.24,9287.38,9308.333333333334,9291.775
2,11,2019,1572703200000,9350.25,9353.98,9273.15,9324.36,9313.565,9317.163333333332,9325.435
2,11,2019,1572710400000,9323.01,9338.81,9281.0,9288.39,9309.905,9302.733333333332,9307.8025
2,11,2019,1572717600000,9288.38,9320.0,9264.59,9315.92,9292.295,9300.17,9297.2225
2,11,2019,1572724800000,9315.2,9318.73,9271.02,9271.97,9294.875,9287.24,9294.23
2,11,2019,1572732000000,9271.97,9299.77,9270.52,9289.52,9285.145,9286.603333333334,9282.945
2,11,2019,1572739200000,9289.85,9340.35,9288.11,9315.14,9314.23,9314.533333333333,9308.3625
2,11,2019,1572746400000,9315.22,9362.57,9311.65,9330.32,9337.11,9334.846666666666,9329.94
3,11,2019,1572753600000,9329.75,9330.4,9225.01,9263.05,9277.705,9272.82,9287.052500000002
3,11,2019,1572760800000,9262.9,9284.59,9236.57,9239.61,9260.58,9253.59,9255.9175
3,11,2019,1572768000000,9239.6,9241.0,9182.0,9212.8,9211.5,9211.933333333332,9218.85
3,11,2019,1572775200000,9212.8,9216.85,9109.0,9156.52,9162.925,9160.79,9173.7925
3,11,2019,1572782400000,9155.26,9179.32,9101.0,9163.76,9140.16,9148.026666666668,9149.835
3,11,2019,1572789600000,9163.76,9186.63,9130.0,9177.68,9158.315,9164.77,9164.5175
3,11,2019,1572796800000,9177.94,9180.0,9112.95,9157.51,9146.475,9150.153333333334,9157.1
3,11,2019,1572804000000,9157.72,9174.06,9130.67,9135.12,9152.365,9146.616666666669,9149.3925
3,11,2019,1572811200000,9135.11,9171.99,9066.14,9145.31,9119.065,9127.813333333332,9129.6375
3,11,2019,1572818400000,9145.31,9236.0,9142.98,9194.71,9189.49,9191.23,9179.75
3,11,2019,1572825600000,9196.46,9209.82,9136.0,9158.04,9172.91,9167.953333333331,9175.08
3,11,2019,1572832800000,9158.04,9180.95,9133.0,9152.73,9156.975,9155.56,9156.18
4,11,2019,1572840000000,9152.16,9158.83,9115.84,9141.04,9137.335,9138.57,9141.9675
4,11,2019,1572847200000,9140.0,9197.34,9133.71,9179.42,9165.525,9170.156666666668,9162.6175
4,11,2019,1572854400000,9179.66,9194.59,9143.68,9173.5,9169.135,9170.59,9172.8575
4,11,2019,1572861600000,9173.5,9273.0,9172.31,9260.2,9222.655,9235.17,9219.7525
4,11,2019,1572868800000,9260.2,9279.99,9228.0,9243.94,9253.995,9250.643333333332,9253.0325
4,11,2019,1572876000000,9244.15,9324.41,9242.73,9295.16,9283.57,9287.433333333332,9276.6125
4,11,2019,1572883200000,9295.0,9325.0,9277.0,9312.01,9301.0,9304.67,9302.2525
4,11,2019,1572890400000,9312.01,9313.71,9245.17,9262.63,9279.44,9273.836666666664,9283.38
4,11,2019,1572897600000,9262.37,9513.68,9260.0,9412.85,9386.84,9395.51,9362.225
4,11,2019,1572904800000,9412.02,9424.89,9338.0,9393.35,9381.445,9385.413333333332,9392.065
4,11,2019,1572912000000,9392.4,9449.0,9353.45,9427.15,9401.225,9409.866666666669,9405.5
4,11,2019,1572919200000,9427.67,9454.95,9385.57,9404.24,9420.26,9414.92,9418.1075
5,11,2019,1572926400000,9404.02,9404.06,9353.76,9381.4,9378.91,9379.74,9385.81
5,11,2019,1572933600000,9381.72,9382.34,9175.76,9225.0,9279.05,9261.033333333333,9291.205
5,11,2019,1572940800000,9225.06,9331.0,9193.76,9287.66,9262.38,9270.806666666667,9259.37
5,11,2019,1572948000000,9287.67,9306.04,9265.0,9286.04,9285.52,9285.693333333336,9286.1875
5,11,2019,1572955200000,9286.04,9328.0,9217.0,9237.82,9272.5,9260.94,9267.215
5,11,2019,1572962400000,9238.13,9389.94,9237.46,9369.61,9313.7,9332.336666666668,9308.785
5,11,2019,1572969600000,9369.61,9386.99,9255.37,9339.91,9321.18,9327.423333333334,9337.97
5,11,2019,1572976800000,9339.81,9408.14,9319.33,9388.57,9363.735,9372.013333333334,9363.9625
5,11,2019,1572984000000,9388.57,9415.33,9301.0,9340.34,9358.165,9352.223333333332,9361.31
5,11,2019,1572991200000,9339.74,9346.0,9275.0,9308.66,9310.5,9309.886666666667,9317.35
5,11,2019,1572998400000,9307.73,9321.2,9266.16,9307.45,9293.68,9298.27,9300.635
5,11,2019,1573005600000,9307.57,9332.94,9276.01,9305.0,9304.475,9304.65,9305.38
6,11,2019,1573012800000,9304.57,9350.0,9296.96,9331.29,9323.48,9326.083333333334,9320.705
6,11,2019,1573020000000,9331.29,9440.91,9312.39,9389.65,9376.65,9380.983333333332,9368.56
6,11,2019,1573027200000,9389.65,9406.0,9348.0,9360.78,9377.0,9371.593333333332,9376.1075
6,11,2019,1573034400000,9361.77,9389.9,9332.0,9369.1,9360.95,9363.666666666666,9363.1925
6,11,2019,1573041600000,9369.1,9391.75,9306.0,9319.55,9348.875,9339.1,9346.6
6,11,2019,1573048800000,9319.55,9351.94,9303.0,9334.93,9327.47,9329.956666666669,9327.355
6,11,2019,1573056000000,9334.92,9334.92,9250.01,9294.04,9292.465,9292.99,9303.4725
6,11,2019,1573063200000,9294.03,9340.0,9265.5,9293.5,9302.75,9299.666666666666,9298.2575
6,11,2019,1573070400000,9292.96,9321.58,9272.52,9320.13,9297.05,9304.743333333332,9301.7975
6,11,2019,1573077600000,9320.11,9363.58,9315.15,9339.05,9339.365,9339.26,9334.4725
6,11,2019,1573084800000,9339.16,9375.0,9301.93,9323.16,9338.465,9333.363333333333,9334.8125
6,11,2019,1573092000000,9323.11,9327.45,9275.12,9300.09,9301.285,9300.886666666667,9306.4425
7,11,2019,1573099200000,9300.09,9314.97,9259.88,9304.45,9287.425,9293.1,9294.8475
7,11,2019,1573106400000,9304.62,9308.07,9215.0,9258.95,9261.535,9260.673333333334,9271.66
7,11,2019,1573113600000,9258.96,9273.12,9225.97,9226.04,9249.545,9241.71,9246.0225
7,11,2019,1573120800000,9226.05,9229.84,9151.0,9197.11,9190.42,9192.65,9201.0
7,11,2019,1573128000000,9197.53,9232.2,9119.0,9202.82,9175.6,9184.673333333334,9187.8875
7,11,2019,1573135200000,9202.82,9240.0,9184.86,9191.93,9212.43,9205.596666666666,9204.9025
7,11,2019,1573142400000,9192.0,9234.34,9178.05,9199.37,9206.195,9203.92,9200.94
7,11,2019,1573149600000,9199.14,9218.94,9188.07,9201.23,9203.505,9202.746666666668,9201.845
7,11,2019,1573156800000,9201.09,9225.0,9101.0,9224.93,9163.0,9183.643333333332,9188.005
7,11,2019,1573164000000,9224.93,9265.88,9202.0,9216.2,9233.94,9228.026666666668,9227.2525
7,11,2019,1573171200000,9214.0,9242.02,9176.45,9221.33,9209.235,9213.266666666668,9213.45
7,11,2019,1573178400000,9223.01,9257.47,9215.47,9239.98,9236.47,9237.64,9233.982499999998
8,11,2019,1573185600000,9239.96,9261.0,9192.2,9207.46,9226.6,9220.22,9225.155
8,11,2019,1573192800000,9208.13,9214.17,9110.0,9144.4,9162.085,9156.19,9169.175
8,11,2019,1573200000000,9144.42,9158.75,8955.0,9045.44,9056.875,9053.063333333334,9075.9025
8,11,2019,1573207200000,9044.96,9073.07,9009.35,9026.27,9041.21,9036.23,9038.4125
8,11,2019,1573214400000,9026.27,9035.0,8760.0,8810.59,8897.5,8868.53,8907.965
8,11,2019,1573221600000,8808.83,8853.0,8696.0,8821.14,8774.5,8790.046666666667,8794.7425
8,11,2019,1573228800000,8820.76,8821.4,8715.0,8779.21,8768.2,8771.87,8784.092499999999
8,11,2019,1573236000000,8779.39,8857.14,8774.02,8807.26,8815.58,8812.806666666665,8804.4525
8,11,2019,1573243200000,8807.25,8904.5,8802.33,8874.04,8853.415,8860.29,8847.03
8,11,2019,1573250400000,8874.99,8881.17,8768.9,8773.73,8825.035,8807.933333333332,8824.697499999998
8,11,2019,1573257600000,8773.74,8832.51,8730.5,8807.03,8781.505000000001,8790.013333333334,8785.945
8,11,2019,1573264800000,8807.03,8842.49,8788.16,8836.48,8815.325,8822.376666666667,8818.54
9,11,2019,1573272000000,8836.04,8838.26,8805.58,8826.99,8821.92,8823.61,8826.7175
9,11,2019,1573279200000,8827.2,8880.0,8812.75,8823.73,8846.375,8838.826666666666,8835.92
9,11,2019,1573286400000,8822.91,8852.0,8807.0,8831.18,8829.5,8830.06,8828.2725
9,11,2019,1573293600000,8831.88,8864.34,8812.16,8817.7,8838.25,8831.4,8831.52
9,11,2019,1573300800000,8818.27,8874.9,8816.0,8859.32,8845.45,8850.073333333334,8842.1225
9,11,2019,1573308000000,8859.21,8870.0,8774.0,8800.75,8822.0,8814.916666666666,8825.99
9,11,2019,1573315200000,8800.75,8827.09,8724.88,8774.98,8775.985,8775.65,8781.925
9,11,2019,1573322400000,8774.53,8787.79,8756.0,8757.7,8771.895,8767.163333333334,8769.005000000001
9,11,2019,1573329600000,8757.7,8810.78,8756.61,8810.0,8783.695,8792.463333333333,8783.772500000001
9,11,2019,1573336800000,8810.0,8831.0,8773.01,8809.41,8802.005000000001,8804.473333333333,8805.855
9,11,2019,1573344000000,8809.18,8810.43,8766.38,8780.19,8788.404999999999,8785.666666666666,8791.545
9,11,2019,1573351200000,8780.8,8791.36,8750.0,8773.33,8770.68,8771.563333333334,8773.8725
10,11,2019,1573358400000,8773.33,8864.0,8772.46,8857.35,8818.23,8831.269999999999,8816.785
10,11,2019,1573365600000,8857.35,8890.0,8830.0,8848.11,8860.0,8856.036666666667,8856.365
10,11,2019,1573372800000,8847.65,8888.0,8811.0,8822.95,8849.5,8840.65,8842.400000000001
10,11,2019,1573380000000,8822.95,8861.63,8817.48,8829.51,8839.555,8836.206666666667,8832.8925
10,11,2019,1573387200000,8829.75,8859.39,8790.56,8812.2,8824.974999999999,8820.716666666665,8822.974999999999
10,11,2019,1573394400000,8811.37,8833.66,8783.5,8800.64,8808.58,8805.933333333332,8807.2925
10,11,2019,1573401600000,8800.0,9147.19,8787.37,9037.0,8967.28,8990.52,8942.890000000001
10,11,2019,1573408800000,9037.0,9060.0,9023.01,9048.29,9041.505,9043.766666666668,9042.075
10,11,2019,1573416000000,9048.29,9065.99,9023.0,9041.86,9044.495,9043.616666666669,9044.785
10,11,2019,1573423200000,9041.86,9099.92,9027.76,9039.47,9063.84,9055.716666666667,9052.2525
10,11,2019,1573430400000,9040.16,9065.0,9027.0,9062.73,9046.0,9051.576666666666,9048.7225
10,11,2019,1573437600000,9063.67,9072.32,9003.88,9019.57,9038.1,9031.923333333332,9039.86
11,11,2019,1573444800000,9019.78,9035.64,8850.0,8900.08,8942.82,8928.573333333334,8951.375
11,11,2019,1573452000000,8900.07,8900.52,8744.33,8814.44,8822.425,8819.763333333334,8839.84
11,11,2019,1573459200000,8812.8,8813.62,8618.68,8659.65,8716.150000000001,8697.316666666668,8726.1875
11,11,2019,1573466400000,8659.47,8744.95,8632.26,8726.74,8688.605,8701.316666666666,8690.855
11,11,2019,1573473600000,8726.17,8730.27,8690.0,8723.7,8710.135,8714.656666666668,8717.535
11,11,2019,1573480800000,8723.1,8754.23,8693.88,8723.59,8724.055,8723.9,8723.7
11,11,2019,1573488000000,8723.59,8746.42,8697.95,8737.0,8722.185000000001,8727.123333333335,8726.240000000002
11,11,2019,1573495200000,8736.05,8800.0,8726.31,8763.76,8763.154999999999,8763.356666666667,8756.53
11,11,2019,1573502400000,8763.3,8765.3,8723.0,8739.64,8744.15,8742.646666666666,8747.81
11,11,2019,1573509600000,8739.62,8743.75,8699.0,8733.27,8721.375,8725.34,8728.91
11,11,2019,1573516800000,8733.36,8761.82,8713.93,8738.06,8737.875,8737.936666666666,8736.7925
11,11,2019,1573524000000,8738.72,8778.26,8705.0,8740.65,8741.630000000001,8741.303333333335,8740.6575
12,11,2019,1573531200000,8740.65,8796.0,8723.88,8753.58,8759.939999999999,8757.82,8753.5275
12,11,2019,1573538400000,8753.2,8786.0,8744.0,8772.37,8765.0,8767.456666666667,8763.8925
12,11,2019,1573545600000,8772.29,8775.31,8712.35,8760.46,8743.83,8749.373333333333,8755.102499999999
12,11,2019,1573552800000,8759.01,8771.77,8729.59,8748.77,8750.68,8750.043333333333,8752.285
12,11,2019,1573560000000,8748.77,8888.0,8642.71,8672.9,8765.355,8734.536666666667,8738.095
12,11,2019,1573567200000,8671.05,8733.0,8567.6,8705.27,8650.3,8668.623333333333,8669.23
12,11,2019,1573574400000,8703.61,8765.04,8683.39,8742.77,8724.215,8730.4,8723.7025
12,11,2019,1573581600000,8741.21,8789.6,8731.48,8774.51,8760.54,8765.196666666669,8759.199999999999
12,11,2019,1573588800000,8774.13,8824.24,8755.0,8771.98,8789.619999999999,8783.74,8781.3375
12,11,2019,1573596000000,8771.04,8823.11,8755.0,8821.94,8789.055,8800.016666666668,8792.772500000001
12,11,2019,1573603200000,8821.91,8844.99,8760.58,8767.0,8802.785,8790.856666666667,8798.62
13,11,2019,1573617600000,8767.01,8767.47,8702.0,8725.69,8734.735,8731.720000000001,8740.5425
13,11,2019,1573624800000,8727.98,8767.0,8713.66,8744.26,8740.33,8741.64,8738.225
13,11,2019,1573632000000,8744.87,8807.0,8731.46,8777.01,8769.23,8771.823333333334,8765.085000000001
13,11,2019,1573639200000,8777.86,8811.24,8750.01,8773.07,8780.625,8778.106666666667,8778.045
13,11,2019,1573646400000,8773.1,8803.0,8732.0,8758.36,8767.5,8764.453333333333,8766.615
13,11,2019,1573653600000,8759.72,8781.92,8736.0,8751.18,8758.96,8756.366666666667,8757.205
13,11,2019,1573660800000,8751.98,8785.0,8739.05,8769.63,8762.025,8764.56,8761.414999999999
13,11,2019,1573668000000,8769.91,8784.99,8752.3,8778.4,8768.645,8771.896666666667,8771.4
13,11,2019,1573675200000,8778.7,8796.16,8755.23,8769.99,8775.695,8773.793333333333,8775.02
13,11,2019,1573682400000,8769.95,8795.0,8755.6,8777.12,8775.3,8775.906666666668,8774.417500000001
